id,prediction
v02_0279,"The mosguitoes are a Terrble nuisance. Tiuo just bit me on the neck, side by siske, gute lose tgether. La aventura está ahi afuera, esperando."
v02_0280,"Pne Team deeal yh.- Jeolht cuNe, t/don'+ Bf htpyher you. パブリックドメイン・プリン版 冒険はあそこで待っている。"
v02_0281,모험은 저 밖에서 기다리고 있어요
v02_0282,theg ghostfy evening fight seemes to bring the castfes shasoms to fife again. 冒险就在外面等着呢。
v02_0283,Η περιπέτεια περιμένει εκεί έξω.
v02_0284,"""Your wife has a lovely neck..."" Some day you will be old enough to start reading fairy tales again."
v02_0285,Algún n día tendrás  edad para volver a leer cuentos de hadas.
v02_0286,クラシックアーカイブ・修復版 いつかまた、おとぎ話を読める歳に なるよ。
v02_0287,Xe eware that bissbaoom soes not enguff pou fiRe a saemonic nigbtmare. 언젠가다시 동화를읽을 나이가될거예요
v02_0288,总有一天你会重新爱上童话。
v02_0289,42 Κάποια μέρα θα είσαι έτοιμος να διαβάσεις ξανά παραμύθια.
v02_0290,It always seems impossible until it's done.
v02_0291,Siempre parece imposible hasta que se logra.
v02_0292,終わるまではいつも不可能に思える ものだ。
v02_0293,다 되고 나면 항상쉬워 보이죠.
v02_0294,事情做成之前，总看起来不可能。
v02_0295,"Πάντα φαίνεται αδύνατο, μέχρι να γίνει."
v02_0296,"Whateveryou are, be a good one."
v02_0297,The doctor described Ellen's anxiety o to me as some sort of unknown illness. But I know that on that night her soul heard the call of f the δeathbírd. Nosferatu was alreaðy spreaðing hís wings. - At & δawn Hutter set out to investigate the Seas'lo'que seas sé bueno'en ello.
v02_0298,クラシックアーカイブ・修復版 何になるにせよ、いいものになれ。
v02_0299,"뭐가 됐든,제대로 된 사람이 되세요"
v02_0300,无论做什么，都要做到最好。
v02_0301,"Αρχείο Ταινιών · αποκατάσταση Ό,τι κι αν είσαι, γίνε καλός σε αυτό."
v02_0302,The best way out is always through.
v02_0303,La mejor salida siempre es seguir adelante.
v02_0304,抜け出す一番の方法は、突き進むこ とだ。
v02_0305,빠져나가는 가장좋은 방법은 그냥 뚫고 가는거예요
v02_0306,经典影像档案·修复版 脱身的最好办法，就是一直往前走。
v02_0307,Ο καλύτερος τρόπος να βγεις είναι να προχωρήσεις.
v02_0308,I have a feeling we're not in Kansas anymore.
v02_0309,Tengo la sensación de que ya no estamos en Kansas.
v02_0310,"Hlosferatu was coming. Danger Was on its way to Wisborg. Professor Bulwer, a paracelsian, Who yas. 5 then investigating the Secrets S of nature ano its unifging Principles, tolo me about it: Caskets I fileo with   Sirt were もつカンサえたはいない党が守るよ Schooner, Empysa."
v02_0311,여긴 캔자스가 아닌 것 같아요.
v02_0312,Rafenvermpattun Cular. fiute. atusWhsterg LBeriadehaten ara etidgut )onHistry Port Authority Galaz. 我感觉我们已经不在堪萨斯了。
v02_0313,"Νιώθω πως δεν είμαστε πια στο, Κάνσας."
v02_0314,Pay no attention to that man behind the curtain.
v02_0315,I shoulß note that in those δays Professor Bulwer was teaching hís students about t the δreaðful l methoδs of carnivorous plants. One víewed with horror the e mysterious s workíngs of natureBobina publica  a• copia #114 No le hagan caso al hombre detrás de la cortina.
v02_0316,モパブリックドメイン・プリン版 カーテンの後ろの男は気にしないで
v02_0317,커튼 뒤에있는저사람은 신경 쓰지 마세요
v02_0318,"As the preSator 2tosferatu approacheS,it seems that the estate agent, knock, has afreasy begun tof fall unδer hiss spell. 别理会帘子后面那个人。"
v02_0319,"""The patient who was admitted yesterday , has gone stark r raving mad.. 99 Μην προσέχετε ε τον άντρα α πίσω από την κουρτίνα."
v02_0320,Archive Classics · restored 2024 There's no place like home.
v02_0321,No hay lugar como el hogar.
v02_0322,やっぱり家に勝る場所はないね。
v02_0323,아카이브클래식· 복원판 역시집만한 곳이 없어요.
v02_0324,还是家里最好。
v02_0325,Πουθενά σαν το σπίτι.
v02_0326,"Toto, I've got a feeling we're not in Kansas anymore."
v02_0327,"Toto, tengo la sensación de que ya no estamos en Kansas."
v02_0328,トト、もうカンザスにはいない気が する。
v02_0329,"토토,여킨 캔자스가 아닌 것같아."
v02_0330,经典影像档案·修复版 多多，我感觉我们已经不在堪萨斯了
v02_0331,"The mosguitoes are a Terrible nuisance. Tio just bit me on the neck, side by sie, guite close togethes... Αρχείο Τανιών · αποκατάσταση Τότο, νιάώθω πως δεν είμαστε τια στο Κάνοας."
v02_0332,"Iil get you, my pretty, and your litle dog too."
v02_0333,"“No, I must go... I must get home as quickly as possible!!"" Te atraparé, preciosa, y a tu perrito también."
v02_0334,お前と、お前の小さな犬もつかまえ てやる。
v02_0335,너랑 네 작은 강아지까지 다 잡아버릴 거야.
v02_0336,我会抓到你的，美人儿，还有你的小 狗。
v02_0337,"plague A plague epidemic has broken out in Transylvania and in the Black Sea ports of arna and Bala3. Masses of young people are dying. all victims appear to have the same strange wounds on their uecks, the origin of which is still a mystery to doctors. The Dardanelles have been closed Da all shiag.guznrrtedsfecarrving Θα οε πιάοω, όμορφή μου, κι έοένα και το σκυλάκι σου."
v02_0338,"Plague A plague epidemic has broken out in Transylvania and in the Black Sea ports of Varna and Galaz. Masses of young people are dying. All victims appear to have the same strange wounds on their neeks. the origin of which is still a mystery to doctors. The Dardanelles have been closed te all ghins gugneetch carrying Second star to the right, and straight lifepagat on till morning."
v02_0339,"Segunda estrella a la derecha, y todo recto hasta el amanecer."
v02_0340,右へ二番目の星、そのまま朝までま つすぐ
v02_0341,아카이브클래식·복원판 오른쪽두번째 별에서아침까지 곧장 가면 돼요.
v02_0342,右边第二颗星，一直往前飞到天亮。
v02_0343,"Δεύτερο αστέρι δεξιά, και ίσια μέχρι το πρωί."
v02_0344,"All children, except one, grow up."
v02_0345,"It spread like a scourge through the shíp. The fírst saílor that was infected pulled the whole crew Sown into δark, watery grave. By the a fight of the sinking I sun, the captain and first mate saís δ gooδbye t  to the last of  their comraðes, Bobina publica · copia #1 14 Todos los  niños, menos uno, crecen."
v02_0346,一人を除いて、子供はみんな大きく なる。
v02_0347,"""I'm going below! If I'm not back up again in ten minutes...' 99 다른 아이들은 다 자라지만, 한명만은 안 그래요."
v02_0348,除了一个人，所有孩子都会长大。
v02_0349,"Όλα τα παιδιά, εκτός από ένα, μεγαλώνουν."
v02_0350,"Just think happy thoughts, and you'll fly."
v02_0351,"Solo piensa en cosas felices, y podrás volar."
v02_0352,楽しいことだけ考えれば、飛べるよ
v02_0353,End of Act III 행복한 생각만 하면 날 수 있어요.
v02_0354,只要想着开心的事，你就能飞起来。
v02_0355,"Σκέψου χαρούμενες σκέψεις, και θα πετάξεις."
v02_0356,To die would be an awfully big adventure.
v02_0357,Morir sería una aventura enorme.
v02_0358,死ぬこともきっと素晴らしい冒険さ
v02_0359,죽는것도꽤멋진 모험일 거예요
v02_0360,死亡大概也是一场了不起的冒险。
v02_0361,Το να πεθάνεις θα ήταν μια τρομερή περιπτέτεια.
v02_0362,"I do believe in fairies, I do, I do."
v02_0363,"Sí creo en las hadas, sí, sí creo."
v02_0364,妖精を信じてる、本当に信じてる。
v02_0365,"I have woneres for a long time wohp it was sais that 2losferatu took hís coffins with him filles with δirt.I have surmíses that vampíres onlg can Sraw their shaowy strength from Ithe curses earth in whicee buries. 저는요정을 믿어요 ,정말로요"
v02_0366,I have monsereS for a fong time mhy it was sais that 2losferatu took his coffins with him filles with Sirt.I have surmises that pampires can onfp Sraw their shaδowy strength from the curseδ earth in which they were buries. 我相信精灵，真的相信。
v02_0367,"Πιστεύω στις νεράιδες, πραγματικά πιοτεύω."
v02_0368,It was many and many a year ago.
v02_0369,"Bobina publica · copia #114 Fue hace muchos, muchos años."
v02_0370,それは遠い遠い昔のことだった。
v02_0371,아주오래전그해였어요
v02_0372,那是很久很久以前的事了。
v02_0373,Ήταν πολλά πολλά χρόνια πριν.
v02_0374,The moon never beams without bringing me dreams.
v02_0375,La luna nunca brilla sin traerme sueños.
v02_0376,"""We've looked everywhere...not a living Soul on board."" 月はいつも私に夢を運んでくる。"
v02_0377,달은 언제나나에게꿈을 가져다쥐요
v02_0378,月亮总会给我带来梦境。
v02_0379,Το φεγγάρι πάντα μου φέρνει όνειρα.
v02_0380,Once upon a midnight dreary.
v02_0381,Clasicos de Archivo · restaurado Era una medianoche triste y gris.
v02_0382,5io.SW. Ohusrubutny. NO. So.3yhom Day 3: 14 july. Mate itg talking nonsense. ある寂しい真夜中のことだった。に Thh.ouhf. NO.
v02_0383,"Minwvihüvz, NO. Zafuntor Ziry 2. Jili Heading:SE. Wie카ol부클래r복원판 Day 10: 22 July. Rats in the 어느c쓸쓸한i자정에er of plague."
v02_0384,经典影像档案·修复版 在一个凄凉的午夜。
v02_0385,Ήταν ένα Θλιβερό μεσάνυχτο.
v02_0386,"Belanntmaching Giegoeviljaad kii i gi wifin, ind ie bodlell Hengndond woebisted Rot voildye inb Renukeufoie gi sigffo, inim iniiet in fos mie ul rif i PROCLArchive Classios* restored 2024decreed thattNevermore! nothing moretizenry"
v02_0387,"Nunca más, nada más."
v02_0388,二度と、もう二度とないだろう。
v02_0389,공공 도메인 필름사본 다시는두번다시는
v02_0390,再也不会了，再也不会了。
v02_0391,"Soutter haδ made Ellfen promise not to touch the book which haδ caused him such frightening visions. But she found its strange force irresistible. Ποτέ ξανά, τίπτοτα τια."
v02_0392,There is no exquisite beauty without some strangeness.
v02_0393,OBe Zeware that hisShadow does not enguf pou fike a daemonic nightmare. No hay belleza exquisita sin algo de extrañeza.
v02_0394,Yetiverane is essie Bp no otber means. But tBat an imnocent maiben makets he pampire beeo Not the first croming sf the Cock--this oone bp the Saerifice sf Ber omon Bloooe. 少しの奇妙さもない美しさなんてな い。
v02_0395,낯넓이없는아름다움은 없어요
v02_0396,没有一丝怪异的美，不算真正的美。
v02_0397,Δεν υπάρχει εξαίσια ομορφιά χωρίς Λίγη παραξενιά.
v02_0398,I became insane with long intervals of horrible sanity.
v02_0399,Enloquecí con largos intervalos de una cordura horrible.
v02_0400,長い正気の合間に、ずっと気が狂っ ていた。
v02_0401,오랫동안소름끼치도록멀쩡한채로 미쳐갔어요
v02_0402,经典影像档案·修复版 在长久的清醒间隙里，我疯狂了。
v02_0403,Zefiverance is possible bp no other means but that an innocent maiden maketh the vampire heed nof the first crowing of the cock- this done bp the Sacrifice of ber own bloode. Τρελάθηκα ανάμεσα σε μεγάλα διαστήματα φρικτής λογικής.
v02_0404,The towon was parayzed by fear. They were ooking for a sacrifice: they chose knock. We are what we pretend to be.
v02_0405,Somos lo que fingimos ser.
v02_0406,私たちは演じる自分そのものになる んだ。
v02_0407,공공 도메인 필름사본 우리는 우리가 연기하는 존재가 되는 거예요.
v02_0408,我们会变成自己所扮演的样子。
v02_0409,Γίνόμαστε αυτό ΤΟΥ προοποιούμαστε πως 8 είμαστε.
v02_0410,So it goes.
v02_0411,Así es la vida.
v02_0412,パブリックドメイン・プリン版 そういうものさ。
v02_0413,뭐그런거죠
v02_0414,世事如此。
v02_0415,Έτσι είναι τα πράγματα.
v02_0416,"Film Vault - print #114 Everything was beautiful, and nothing hurt."
v02_0417,"Todo era hermoso, y nada dolía."
v02_0418,すべてが美しく、誰も傷つかなかっ た。
v02_0419,모든게아름다웠고아무도다치지 않았어요
v03_0160,一切都很美，没有人受伤。
v03_0161,"Όλα ήταν όμορφα, και τίπότα δεν πονούσε."
v03_0162,History is merely a list of surprises.
v03_0163,SAN FRANCISCO CITY COUNTY LINE POP. 775.357= ELEV. 61- La historia no es más que una lista de sorpresas.
v03_0164,歴史とは驚きの羅列に過ぎない。
v03_0165,아카이브클래식·복원판 역사란그저늘 놀라움의 목록일 뿐이에요
v03_0166,公共领域胶片·拷贝 历史不过是一连串的意外。
v03_0167,Η ιστορία είναι απλώς μια λίστα εκπλήξεων.
v03_0168,"I want to see everything, feel everything."
v03_0169,"START OF 49 MILE SCENIC ORIVE Quiero verlo todo, sentirlo todo."
v03_0170,すべてを見て、すべてを感じたい。
v03_0171,"모든걸보고,모든 걸 느끼고 싶어요"
v03_0172,我想看尽一切，感受一切。
v03_0173,"Θέλω να δω τα πάντα, να νιώσω τα πάντα."
v03_0174,"There is nothing g to writing, you just sit and |bleed."
v03_0175,"No hay nada en escribir, solo te sientas y sangras."
v03_0176,文章を書くのに秘映なんてない、た だ座って血を流すだけだ。
v03_0177,글쓰기엔별거 없어요그냥앉아서피 흘리듯 쓰는 거죠
v03_0178,写作没什么诀窍，只是坐下来，像流 血一样写。
v03_0179,"Αρχείο Ταινιών αποκατάσταση Η γραφή δεν έχει μυστικό, απλώς κάθεσαι καΙ αιμορραγείς."
v03_0180,ALOTO'S Courage is grace under pressure.
v03_0181,Fishermen's Grotto ALOTO's El valor es gracia bajo presión.
v03_0182,勇気とは、重圧の中の気品だ。
v03_0183,SABELLA-LATORRE SALADS - SEA FOODS - CHOWDER- FISI DIMERS E STEAKS RESC 공공도메인필름사본 용기란 압박 속의 품위예요
v03_0184,勇气就是压力之下的从容。
v03_0185,Το θάρρος είναι χάρη κάτω από πίεση.
v03_0186,"Archive Classics  restored 2024 The world breaks everyone, and afterward some are stronger."
v03_0187,"28A681 El mundo rompe todos, y después a algunos se vuelven más fuertes."
v03_0188,世界は誰をも打ちのめすが、その後 強くなる者もいる。
v03_0189,"세상은 모두를 부수지만, ,그후엔더 강해지는 사람도 있어요."
v03_0190,世界会打垮每一个人，但有些人事后 会变得更坚强。
v03_0191,"Ο κόσμος ς σπάει τον καθένα, Κι ύστερα μερικοί γίνονται ΙΤΤΙΟ δυνατοί."
v03_0192,You can't get away from yourself by moving from one place to another.
v03_0193,No puedes escapar de ti mismo mudándote de un lugar a otro.
v03_0194,場所を変えても、自分自身から逃げ ることはできない。
v03_0195,장소를옮긴다고자신에게서벗어날순 없어요.
v03_0196,换个地方，你也逃不开自己。
v03_0197,Δεν ξεφεύγεις από τον εαυτό σου αλλάζοντας μέρος.
v03_0198,I decided to learn how to shoot before we went any further.
v03_0199,Decidí aprender a disparar antes de seguir adelante.
v03_0200,先へ進む前に、まず撃ち方を覚える ことにした。
v03_0201,CALIFORNIA PALACE OF THE LEGION DF HONDR 더나아가기 전에총 쏘는 법부터 1배우기로 했어요
v03_0202,在继续前进之前，我决定先学会开枪
v03_0203,CLIFF HOUSE Αποφάσισα vα μάθω va πυροβολώ πριν προχωρήσω άλλο.
v03_0204,"It is not down on any map, true places never rare."
v03_0205,"No está en ningún mapa, los lugares de verdad nunca lo están."
v03_0206,そこはどんな地図にも載っていない 本当の場所とはそういうものだ。
v03_0207,"그곳은 어떤지도에도읍 없어요, 진짜 장소는 원래 그래요."
v03_0208,那地方不在任何地图上，真正的地方 从来都不在。
v03_0209,"Δεν είναι σε κανέναν χάρτη, οι αληθινοί ΤΌΤΤΟΙ πΟΤΈ δεν είναι."
v03_0210,Whaling was my Yale College and my Harvard.
v03_0211,La caza de ballenas fue mi universidad.
v03_0212,s0 クラシックアーカイブ・修復版 捕鯨こそが私の大学だった。
v03_0213,EXITONY 고래잡이가 제겐 대학이었어요
v03_0214,公共领域胶片·拷贝 捕鲸就是我的大学。
v03_0215,Αρχείo Ταινιών . αποκατάσταση Το κυνήγι φάλαινας ήταν το πανεπιστήμιό μου.
v03_0216,Call me by any name you like.
v03_0217,Bauch COFFEE SHOP Llámame como quieras.
v03_0218,好きな名前で呼んでくれていい。
v03_0219,공공도메인필름사본 부르고싶은 이름으로절불러도돼요
v03_0220,你想怎么叫我都行。
v03_0221,Φώναξέ με όπως θέλεις.
v03_0222,"I try all things, I achieve what I can."
v03_0223,"Intento todo, logro lo que puedo."
v03_0224,パブリックドメイン・プリン版 私はあらゆることを試し、できるこ とを成し遂げる。
v03_0225,"저는 다 시도하고, 할수있는 걸 이뤄내요"
v03_0226,我尝试一切，尽我所能。
v03_0227,"Δοκιμάζω τα πάντα, πετυχαίνω ό,τι μπορώ."
v03_0228,"It matters not how a man dies, but how he lives."
v03_0229,"No importa cómo muere un hombre, sino cómo vive."
v03_0230,パブリックドメイン・プリン版 どう死ぬかではなく、どう生きるか が大事だ。
v03_0231,아카이브클래식·복원판 어떻게죽느냐가아니라어떻게사느냐가 중요해요.
v03_0232,一个人怎么死并不重要，重要的是他 怎么活。
v03_0233,"Αρχείο Ταγιών: αποκατάσταση Δεν έχει σημασία πώς πεθαίνει κανείς, αλλά πώς ζει."
v03_0234,The world is a fine place and worth fighting for.
v03_0235,"El mundo es un buen lugar, y vale la pena luchar por él."
v03_0236,世界は食い場所で、戦う価値がある
v03_0237,"세상은 좋은 곳이고, 싸울 가치가 있어요"
v03_0238,这个世界很好，值得为它奋斗。
v03_0239,"Ο κόσμος είναι καλός ςτόπος, , αξίζει vα παλέψεις γΙ' αυτόν."
v03_0240,I don't want to survive. I want to live.
v03_0241,"No quiero sobrevivir, quiero vivir."
v03_0242,生き延びたいんじゃない、生きたい んだ。
v03_0243,"저는 그냥 살아남고 싶은 게 아니라,살고 싶어요"
v03_0244,我不想只是活下来，我想真正地活着
v03_0245,"Δεν θέλω απλώς να 8 επιβιώσω, θέλω va ζήσω."
v03_0246,"Film Vault print #114 Any man's death diminishes me, because I am involved in mankind."
v03_0247,"La muerte de cualquiera me disminuye, porque formo parte de la humanidad."
v03_0248,誰の死も私を減らす、私も人類の一 部だから。
v03_0249,"누구의죽음도저를줄어들게해요,저도 인류의 일부니까요."
v03_0250,任何人的死都让我有所缺失，因为我 也是人类的一部分。
v03_0251,"Ο θάνατος οποιουδήποτε με ελαττώνει, γιατί ανήκω  στην ανθρωπότητα."
v03_0252,Never send to know for whom the bell tolls.
v03_0253,WACIER PLATIELD 125 RAILROAD Nunca preguntes por quién doblan las campanas.
v03_0254,誰のために鐘が鳴るのか、尋ねては いけない。
v03_0255,누구를위해 종이 울리는지 묻지 마세요
v03_0256,永远不要问丧钟为谁而鸣。
v03_0257,Ποτέ μη ρωτάς για ποιον χτυπά η καμπάνα.
v03_0258,"It was luminous, comfortable, and yellow."
v03_0259,"Era luminoso, cómodo y amarillo."
v03_0260,それは明るく、心地よく、黄色だっ た.
v03_0261,"아카이브클래식·복원판 그건 환하고, 편안하고, 노란빛이었어요."
v03_0262,公共领域胶片·拷贝 那是明亮、舒适又带着黄色的。
v03_0263,"Ήταν φωτεινό, άνετο και κίτρινο."
v03_0264,"Two roads diverged in a wood, and I took the one less traveled by."
v03_0265,"Dos caminos se separaban en un bosque, y yo tomé el menos transitado."
v03_0266,森の中で道が二つに分かれ、私は人 の少ない方を選んだ。
v03_0267,"숲속에서 길이'두 갈래로 '갈렸고,저는 사람이 덜 지나간 길을 택했어요"
v03_0268,林中路分两条，我选了人迹更少的那 条。
v03_0269,"Δύο δρόμοί χωρίστηκαν στο δάσος, ΚI εγώ διάλεξα ΤΟV λιγότερο περπατημένο."
v03_0270,In three words I can sum up everything I've learned about life: it goes on.
v03_0271,TOWL KEEP RIGHT En tres palabras puedo resumir todo lo que aprendí de la vida: la vida sigue.
v03_0272,人生について学んだことを三語でま とめるなら、それでも続いていく、 だ。
v03_0273,인생에 대해 배운컬세 마디로요약하면 그래도 삶은 계속된다는 거예요.
v03_0274,如果要用三个字总结我从人生中学到 的东西，那就是 继续。
v03_0275,"ONE WAYE Σε τρεις λέξεις μπορώ να συνοψίσω ό,Τι έμαθα για τη ζωή: συνεχίζεται."
v03_0276,"The woods are lovely, dark and deep."
v03_0277,"Fi4 Mannings fiat COR CICA OPTIMOy El bosque es hermoso, oscuro y profundo."
v03_0278,505 森は美しく、暗く、そして深い。
v03_0279,"숲은 아름답고, 어둡고, 깊어요"
v03_0280,经典影像档案·修复版 树林很美，幽暗而深邃。
v03_0281,"RUGS iCSTOLETRIESS Το δάσος είναι όμορφο, σκοτεινό και βαθύ."
v03_0282,"JATFBY I have promises to keep, and miles to go before I sleep."
v03_0283,"Tengo promesas que cumplir, y millas por recorrer antes de dormir."
v03_0284,パブリックドメイン・プリン版 守るべき約束があり、眠るまでには まだ道のりがある。
v03_0285,"지켜야 할 약속이 있고, 잠들기전가야할 길이 남았어요"
v03_0286,我还有诺言要守，还有路要走，才能 安睡。
v03_0287,"S-P Αρχείο Ταινιών αποκατάσταση Έχω υπΤοσχέσεις ;να κρατήσω, και δρόμο ακόμα πριν κοιμηθώ."
v03_0288,"Film Vault · print #114 You see, but you do not observe."
v03_0289,"Usted ve, pero no observa."
v03_0290,見てはいるが、観察はしていないね
v03_0291,보긴 하지만관찰은 안 하는군요
v03_0292,经典影像档案·修复版 你只是看，却没有观察。
v03_0293,"Βλέπεις, αλλά δεν παρατηρείς."
v03_0294,"It's quite simple, once you know how."
v03_0295,"Es bastante simple, una vez que sabes cómo."
v03_0296,コツさえ分かれば簡単さ。
v03_0297,알고 나면 아주 간단한 거예요
v03_0298,知道方法之后其实很简单。
v03_0299,"Είναι απλό, αρκεί να ξέρεις πώς."
